elevasi,slope,aspect,twi,curah_hujan,ndvi,jarak_sungai_km,label_longsor
1901.832193210066,13.866723521619997,169.85795939104716,2.1386723787299085,2466.3989119129255,0.34515431751972664,1.3092530524285122,0
1666.9222016550527,15.448442944250875,223.75032665505222,1.8808184708864129,2806.271955041215,0.3218541824673132,1.0607939911507593,0
532.138951874762,25.977923703448393,215.27320550728317,1.4908341860118124,3996.4685137331785,0.3442464460947616,1.2625925619013412,0
1158.4935321758373,22.18692283967415,230.07226183348746,2.2264257033304173,3752.1021177647854,0.3102540885661938,0.8213063419270812,0
1156.3462585280877,9.22691972710117,172.2920960952242,2.1249425809091127,3271.1392436060123,0.27383774589024573,0.443437887461004,0
1841.666618290005,19.01529307185748,246.53061335558658,1.8632727271404779,2798.547814084508,0.34630389227380326,1.4358205070039332,0
1575.8182428509215,18.211351429815647,103.97955073305266,2.9509580430114695,3271.1392436060123,0.3785292398505496,0.17877886871882154,0
600.560702238021,12.898182741485002,137.00128767818927,1.9788289836550532,3900.11639747042,0.35379707279053535,0.590233267890697,0
1976.647414152774,15.992526348250406,197.84991020733943,2.2294783446578923,3284.193004900124,0.28792866051602517,0.24073230354373218,0
279.9570208367336,18.88486299258292,217.26030502511654,2.3586628613478884,4032.4333843903755,0.3806474237957976,0.44703107352428356,0
1227.9910364348964,17.44941210625635,150.96470823051243,3.6319668684119852,3271.1392436060123,0.36364557428172495,0.06011391272221043,0
699.738501160766,21.70846633778294,246.0815982298317,1.760427370268088,4083.745058081695,0.3320622559555017,0.896760617410037,0
295.37872000870505,25.20336954353385,223.56433506827958,4.382472226356574,3271.1392436060123,0.3611834553342344,0.2330086404662468,0
149.61148299319714,18.84827210884353,163.21946485260764,7.014640984366783,3965.460877150763,0.33416290353570466,0.03614779782576131,0
415.3941310809831,18.121746538099032,198.90631117233372,1.153509766652554,3271.1392436060123,0.3441301600659278,1.5371741905604974,0
112.42311040185695,11.58992818801683,222.3813288843754,1.9330559676338306,3964.9065511519248,0.39241040780456893,0.5522610808737287,0
1369.7156594154253,29.633289184825014,92.91273109929786,1.424630550043719,3321.1602367397863,0.3778055368351799,0.5814284992935077,0
1702.7853163730074,18.14957629425322,256.02663811718605,1.518722542310498,3366.393144261121,0.23635214028875906,1.0263620538157832,0
